Modelo_ID,AB2,Resistividad_Aparente
S3-EGH-OLV,210.0,124.32605082474137
S3-EGH-OLV,220.0,104.55435675221027
S3-EGH-OLV,230.0,109.91618231707047
S3-EGH-OLV,240.0,122.33308893474477
S3-EGH-OLV,250.0,107.66820332492607
S3-EGH-OLV,260.0,105.12134344756579
S3-EGH-OLV,270.0,76.2821117050829
S3-EGH-OLV,280.0,96.2678999085386
S3-EGH-OLV,330.0,93.40203437502934
S1-ZR-P-EBSA,1.0,2.822125431748083
S1-ZR-P-EBSA,2.0,2.9575292321096707
S1-ZR-P-EBSA,4.0,3.4652546545818095
S1-ZR-P-EBSA,5.0,3.3166745354590295
S1-ZR-P-EBSA,7.0,4.912715705523204
S1-ZR-P-EBSA,8.0,4.340329327915653
S1-ZR-P-EBSA,10.0,5.956769907692394
S1-ZR-P-EBSA,12.0,7.46161017476914
S1-ZR-P-EBSA,15.0,9.891332337180406
S1-ZR-P-EBSA,18.0,8.86229650322899
S1-ZR-P-EBSA,20.0,12.480849124246996
S1-ZR-P-EBSA,24.0,12.652030832423304
S1-ZR-P-EBSA,28.0,14.166223117815747
S1-ZR-P-EBSA,30.0,17.593241177429384
S1-ZR-P-EBSA,34.0,20.600066234249756
S1-ZR-P-EBSA,38.0,16.835865617384744
S1-ZR-P-EBSA,40.0,19.545373781043683
S1-ZR-P-EBSA,44.0,24.065781733967114
S1-ZR-P-EBSA,48.0,27.070937147298995
S1-ZR-P-EBSA,50.0,23.052763045119903
S1-ZR-P-EBSA,55.0,25.014157527782903
S1-ZR-P-EBSA,60.0,30.93482723682304
S1-ZR-P-EBSA,65.0,29.503050965360256
S1-ZR-P-EBSA,70.0,34.75294929054482
S1-ZR-P-EBSA,75.0,42.88162477594997
S1-ZR-P-EBSA,80.0,41.4538288981453
S1-ZR-P-EBSA,85.0,44.09294510754463
S1-ZR-P-EBSA,90.0,34.609322503214706
S1-ZR-P-EBSA,95.0,46.94842777503001
S1-ZR-P-EBSA,100.0,51.029503689945805
S2-ZR-P-EBSA,1.0,328.57406701287425
S2-ZR-P-EBSA,2.0,340.08838163804205
S2-ZR-P-EBSA,4.0,375.5951041452721
S2-ZR-P-EBSA,5.0,347.1422804776869
S2-ZR-P-EBSA,7.0,484.5183376072331
S2-ZR-P-EBSA,8.0,418.27716753975784
S2-ZR-P-EBSA,10.0,553.4985860840098
S2-ZR-P-EBSA,12.0,673.8065890742802
S2-ZR-P-EBSA,15.0,861.2298961282597
S2-ZR-P-EBSA,18.0,745.7945535993493
S2-ZR-P-EBSA,20.0,1026.932531129449
S2-ZR-P-EBSA,24.0,994.8963581411973
S2-ZR-P-EBSA,28.0,1064.2839793508927
S2-ZR-P-EBSA,30.0,1291.9952792639363
S2-ZR-P-EBSA,34.0,1446.072579077931
S2-ZR-P-EBSA,38.0,1130.7259296570862
S2-ZR-P-EBSA,40.0,1284.5578668432797
S2-ZR-P-EBSA,44.0,1516.0281908577815
S2-ZR-P-EBSA,48.0,1636.8203571273455
S2-ZR-P-EBSA,50.0,1366.2875214089877
S2-ZR-P-EBSA,55.0,1412.40995408275
S2-ZR-P-EBSA,60.0,1667.5532459344086
S2-ZR-P-EBSA,65.0,1521.2707430905448
S2-ZR-P-EBSA,70.0,1717.2462781594695
S2-ZR-P-EBSA,75.0,2033.998985375598
S2-ZR-P-EBSA,80.0,1890.455573404428
S2-ZR-P-EBSA,85.0,1936.0994992753049
S2-ZR-P-EBSA,90.0,1465.2035129157903
S2-ZR-P-EBSA,95.0,1918.7623811132048
S2-ZR-P-EBSA,100.0,2015.7153667683192
S3-ZR-P-EBSA,1.0,234.2736612904935
S3-ZR-P-EBSA,2.0,239.73390447833071
S3-ZR-P-EBSA,3.0,245.31000432357814
S3-ZR-P-EBSA,4.0,215.55777983013797
S3-ZR-P-EBSA,5.0,266.0275351990604
S3-ZR-P-EBSA,6.0,219.71563227354142
S3-ZR-P-EBSA,8.0,273.71832777474765
S3-ZR-P-EBSA,10.0,324.1979453947011
S3-ZR-P-EBSA,12.0,394.29309357345
S3-ZR-P-EBSA,14.0,333.7695574869962
S3-ZR-P-EBSA,18.0,513.2177115188483
S3-ZR-P-EBSA,20.0,480.21705137231794
S3-ZR-P-EBSA,22.0,503.4005568633317
S3-ZR-P-EBSA,24.0,627.6026359157783
S3-ZR-P-EBSA,28.0,736.3702161522738
S3-ZR-P-EBSA,30.0,570.8176688152791
S3-ZR-P-EBSA,32.0,662.4837220931634
S3-ZR-P-EBSA,34.0,778.6276097016942
S3-ZR-P-EBSA,38.0,873.572548559797
S3-ZR-P-EBSA,40.0,741.9011513737125
S3-ZR-P-EBSA,43.0,772.2203432308595
S3-ZR-P-EBSA,48.0,946.6489525564208
S3-ZR-P-EBSA,50.0,858.2239714692894
S3-ZR-P-EBSA,54.0,989.6740526037775
S3-ZR-P-EBSA,58.0,1195.7510732171306
S3-ZR-P-EBSA,60.0,1108.9706395738363
S3-ZR-P-EBSA,64.0,1157.7165835554129
S3-ZR-P-EBSA,68.0,891.9783514264897
S3-ZR-P-EBSA,70.0,1168.0712395244834
S3-ZR-P-EBSA,75.0,1258.073462257685
S4-ZR-P-EBSA,1.0,1218.395204880031
S4-ZR-P-EBSA,2.0,1247.8894626058698
S4-ZR-P-EBSA,3.0,1279.304793803433
S4-ZR-P-EBSA,4.0,1126.856682766547
S4-ZR-P-EBSA,5.0,1393.4018847835666
S4-ZR-P-EBSA,6.0,1151.182376326913
S4-ZR-P-EBSA,8.0,1422.951113868494
S4-ZR-P-EBSA,10.0,1650.431594716204
S4-ZR-P-EBSA,12.0,1943.7630311243295
S4-ZR-P-EBSA,13.0,1539.359936768622
S4-ZR-P-EBSA,14.0,2035.3596415401194
S4-ZR-P-EBSA,15.0,1803.028904618991
S4-ZR-P-EBSA,16.0,1797.2680137932875
S4-ZR-P-EBSA,18.0,2181.203501073003
S4-ZR-P-EBSA,20.0,2350.239210635064
S4-ZR-P-EBSA,22.0,1777.633473949578
S4-ZR-P-EBSA,23.0,1988.9255166044845
S4-ZR-P-EBSA,24.0,2258.8956522782305
S4-ZR-P-EBSA,25.0,2358.9932319154295
S4-ZR-P-EBSA,28.0,1979.8335617675057
S4-ZR-P-EBSA,30.0,1983.5162115586693
S4-ZR-P-EBSA,32.0,2277.6795485418943
S4-ZR-P-EBSA,34.0,2026.889230475736
S4-ZR-P-EBSA,38.0,2251.8022380090756
S4-ZR-P-EBSA,40.0,2611.16755199417
S4-ZR-P-EBSA,42.0,2380.872683087524
S4-ZR-P-EBSA,44.0,2396.517330382349
S4-ZR-P-EBSA,48.0,1791.4880941662936
S4-ZR-P-EBSA,49.0,2308.961834051567
S4-ZR-P-EBSA,50.0,2390.965243906062
